provinces,cities,A2,A3_1,A4,A7a,A8a,A10,A15,A18,A42_3,answear,Langchain,key,fact_vnum,answear_vacnum
北京市,北京市,男,1986,汉,大学本科（正规高等教育）,400000,群众,一般,非农业户口,比较不同意,完全不同意,作为一个35岁的男性，我拥有大学本科学历，去年全年收入为40万元，居住在北京市，户口为非农业户口。我的政治面貌是群众，身体健康状况一般。考虑到我的教育背景和收入水平，我认为个人的努力和成就是非常重要的。虽然社会上有‘干得好不如嫁得好’的说法，但我认为这种观点过于片面，忽视了个人努力的价值。作为一个受过高等教育的人，我更倾向于通过自己的努力来实现个人价值和社会地位。因此，我不同意这种观点。,"教育背景, 收入水平, 个人努力",1,0
北京市,北京市,男,1998,汉,大学本科（正规高等教育）,100000,共青团员,一般,非农业户口,比较不同意,完全不同意,作为一个23岁的大学本科毕业生，我目前在北京生活，年收入为100000元。我的政治面貌是共青团员，身体健康状况一般，户口为非农业户口。考虑到我的教育背景和职业发展，我认为个人的努力和成就是非常重要的。虽然社会上有‘干得好不如嫁得好’的说法，但我认为这种观点过于片面，忽视了个人奋斗的价值。作为一个年轻人，我更倾向于通过自己的努力来实现个人价值和社会地位，而不是依赖婚姻。因此，我不同意这种观点。,"个人奋斗, 教育背景, 职业发展",1,0
北京市,北京市,女,1977,汉,初中,70000,群众,比较健康,农业户口,完全同意,比较不同意,作为一个44岁的女士，我住在北京市，拥有农业户口，学历是初中，去年全年收入为70000元。我的政治面貌是群众，身体健康状况比较健康。考虑到我的教育背景和收入水平，我认为在现代社会中，个人的努力和职业发展同样重要，甚至可能比婚姻更为关键。我的生活经历告诉我，经济独立和自我实现是提升生活质量的重要因素。因此，我认为干得好和嫁得好都是重要的，但个人的职业成就更能带来长期的满足感和安全感。,"经济独立, 自我实现, 职业发展",4,1
北京市,北京市,女,1946,汉,初中,45000,群众,一般,居民户口（以前是农业户口）,比较不同意,比较同意,作为一个75岁的汉族女性，我经历了中国社会的巨大变迁。我的学历是初中，这在当时是相对普遍的。我的个人年收入是45000元，这在北京市属于中等偏下水平。我的政治面貌是群众，身体健康状况一般，户口登记状况为居民户口（以前是农业户口）。这些身份信息让我对‘干得好不如嫁得好’这个问题有独特的视角。首先，我年轻时社会对女性的期望更多是家庭角色，而非职业发展。其次，我的收入水平并不高，可能让我更倾向于认为经济保障比职业成就更重要。最后，我的户口从农业转为居民，可能让我对传统观念有更深的体会。综合考虑这些因素，我认为‘干得好不如嫁得好’在一定程度上反映了我的生活经历和价值观。,"社会期望,经济保障,传统观念",1,3
北京市,北京市,男,1989,汉,研究生及以上,250000,群众,比较健康,居民户口（以前是非农业户口）,比较不同意,完全不同意,作为一个32岁的男性，我拥有研究生及以上的学历，去年全年收入为250000元，居住在北京市，户口为居民户口。我认为，个人的成功和幸福不仅仅依赖于婚姻，而是通过个人的努力和职业成就来实现的。我的教育背景和收入水平表明，我重视个人发展和职业成就，而不是依赖婚姻来提升社会地位或经济状况。因此，我不同意‘干得好不如嫁得好’的观点。,"个人发展, 职业成就, 独立自主",1,0
北京市,北京市,女,1933,汉,初中,60000,共产党员,一般,非农业户口,无所谓同意不同意,完全不同意,作为一个88岁的汉族女性，我经历了中国社会的巨大变迁。我的学历是初中，这在当时已经算是比较高的教育水平。我是一名共产党员，这让我对社会责任和集体利益有着深刻的认识。我的个人去年全年收入是60000元，虽然不算高，但足以维持我的生活。我的户口登记状况为非农业户口，这意味着我生活在城市，享受城市的社会福利和公共服务。我的身体健康状况一般，这让我更加珍惜生活中的每一个机会。结合我的身份信息，我认为‘干得好不如嫁得好’这一观点并不完全符合我的价值观。作为一名共产党员，我坚信个人的努力和奋斗是社会进步的重要动力。同时，我的生活经历也告诉我，独立和自主是女性实现自我价值的重要途径。因此，我倾向于不同意这一观点。,共产党员，独立自主，社会进步,2,0
北京市,北京市,女,1963,汉,普通高中,36000,群众,一般,居民户口（以前是农业户口）,比较不同意,比较同意,作为一个58岁的女士，我经历了从农业户口到居民户口的转变，生活在北京这样一个大城市。我的学历是普通高中，去年全年收入为36000元，这反映了我的经济状况并不宽裕。我的政治面貌是群众，身体健康状况一般，这些因素都影响了我的生活质量和观念。在考虑‘干得好不如嫁得好’这个问题时，我首先想到的是我的经济状况和健康状况。作为一个收入不高且健康状况一般的女性，我可能会更倾向于认为嫁得好可以带来更好的生活保障。此外，我的年龄和经历也让我更加现实地看待婚姻和工作的关系。因此，我倾向于同意‘干得好不如嫁得好’这一观点。,"经济状况, 健康状况, 年龄经历",1,3
北京市,北京市,女,1987,汉,中专,50000,群众,比较健康,农业户口,比较同意,完全不同意,作为一个34岁的女性，我目前住在北京市，拥有中专学历，去年全年收入为50000元。我的政治面貌是群众，身体健康状况比较健康，户口登记状况为农业户口。考虑到我的教育背景和收入水平，我认为在现代社会中，个人的努力和职业发展同样重要。虽然传统观念中‘干得好不如嫁得好’可能有一定的市场，但作为一个独立女性，我更倾向于通过自己的努力来实现经济独立和个人价值。因此，我不同意这种观点。,独立，努力，价值,3,0
北京市,北京市,男,1962,汉,普通高中,15000,群众,一般,居民户口（以前是非农业户口）,完全不同意,完全不同意,作为一个59岁的男性，我生活在北京市，拥有普通高中学历，去年全年收入为15000元。我的政治面貌是群众，身体健康状况一般，户口登记状况为居民户口。考虑到我的经济状况和社会地位，我认为个人的努力和成就是非常重要的。虽然社会上有‘干得好不如嫁得好’的说法，但作为一个男性，我更倾向于通过自己的努力来改善生活。我的收入水平较低，但我相信通过持续的努力，可以逐步提高生活质量。因此，我不同意‘干得好不如嫁得好’的观点。,"经济状况, 个人努力, 社会地位",0,0
北京市,北京市,女,1972,汉,大学本科（正规高等教育）,50000,群众,一般,居民户口（以前是非农业户口）,完全不同意,比较不同意,作为一个49岁的女性，我拥有大学本科学历，目前居住在北京市，去年全年收入为50000元。我的政治面貌是群众，身体健康状况一般，户口登记状况为居民户口。结合我的身份信息，我认为‘干得好不如嫁得好’这一观点并不完全适用于我的情况。首先，我通过正规高等教育获得了大学本科学历，这表明我具备一定的职业能力和知识储备。其次，我去年全年的收入为50000元，虽然不算高，但足以维持基本生活，这体现了我的经济独立性。此外，我居住在北京市，这是一个经济发达、机会众多的城市，我有更多的职业发展机会。因此，我认为通过自己的努力和职业发展，可以实现个人价值和经济独立，而不必完全依赖婚姻。,"经济独立, 职业能力, 个人价值",0,1
